step,action,reward,avatar_pos_before,avatar_pos_after,reward_triggered,entity_triggered,meaningful,winner
1380,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1381,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1382,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1383,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1384,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1385,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1386,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1387,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1388,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1389,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1390,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1391,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1392,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1393,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1394,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1395,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1396,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1397,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1398,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1399,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1400,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1401,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1402,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1403,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1404,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1405,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1406,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1407,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1408,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1409,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1410,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1411,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1412,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1413,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1414,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1415,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1416,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1417,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1418,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1419,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1420,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1421,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1422,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1423,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1424,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1425,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1426,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1427,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1428,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1429,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1430,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1431,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1432,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1433,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1434,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1435,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1436,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1437,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1438,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1439,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1440,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1441,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1442,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1443,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1444,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1445,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1446,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1447,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1448,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1449,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1450,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1451,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1452,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1453,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1454,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1455,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1456,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1457,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1458,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1459,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1460,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1461,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1462,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1463,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1464,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1465,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1466,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1467,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1468,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1469,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1470,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1471,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1472,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1473,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1474,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1475,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1476,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1477,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1478,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1479,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1480,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1481,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1482,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1483,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1484,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1485,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1486,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1487,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1488,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1489,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1490,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1491,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1492,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1493,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1494,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1495,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1496,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1497,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1498,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1499,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1500,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1501,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1502,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1503,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1504,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1505,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1506,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1507,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1508,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1509,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1510,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1511,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1512,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1513,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1514,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1515,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1516,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1517,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1518,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1519,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1520,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1521,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1522,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1523,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1524,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1525,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1526,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1527,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1528,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1529,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1530,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1531,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1532,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1533,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1534,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1535,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1536,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1537,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1538,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1539,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1540,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1541,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1542,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1543,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1544,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1545,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1546,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1547,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1548,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1549,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1550,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1551,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1552,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1553,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1554,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1555,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1556,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1557,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1558,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1559,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1560,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1561,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1562,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1563,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1564,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1565,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1566,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1567,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1568,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1569,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1570,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1571,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1572,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1573,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1574,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1575,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1576,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1577,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1578,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1579,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1580,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1581,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1582,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1583,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1584,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1585,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1586,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1587,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1588,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1589,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1590,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1591,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1592,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1593,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1594,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1595,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1596,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1597,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1598,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1599,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1600,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1601,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1602,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1603,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1604,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1605,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1606,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1607,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1608,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1609,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1610,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1611,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1612,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1613,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1614,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1615,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1616,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1617,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1618,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1619,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1620,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1621,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1622,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1623,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1624,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1625,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1626,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1627,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1628,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1629,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1630,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1631,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1632,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1633,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1634,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1635,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1636,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1637,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1638,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1639,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1640,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1641,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1642,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1643,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1644,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1645,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1646,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1647,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1648,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1649,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1650,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1651,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1652,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1653,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1654,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1655,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1656,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1657,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1658,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1659,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1660,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1661,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1662,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1663,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1664,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1665,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1666,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1667,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1668,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1669,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1670,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1671,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1672,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1673,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1674,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1675,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1676,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1677,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1678,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1679,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1680,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1681,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1682,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1683,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1684,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1685,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1686,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1687,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1688,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1689,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1690,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1691,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1692,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1693,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1694,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1695,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1696,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1697,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1698,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1699,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1700,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1701,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1702,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1703,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1704,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1705,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1706,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1707,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1708,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1709,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1710,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1711,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1712,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1713,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1714,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1715,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1716,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1717,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1718,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1719,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1720,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1721,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1722,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1723,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1724,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1725,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1726,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1727,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1728,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1729,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1730,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1731,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1732,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1733,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1734,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1735,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1736,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1737,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1738,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1739,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1740,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1741,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1742,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1743,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1744,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1745,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1746,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1747,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1748,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1749,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1750,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1751,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1752,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1753,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1754,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1755,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1756,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1757,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1758,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1759,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1760,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1761,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1762,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1763,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1764,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1765,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1766,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1767,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1768,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1769,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1770,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1771,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1772,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1773,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1774,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1775,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1776,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1777,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1778,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1779,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1780,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1781,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1782,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1783,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1784,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1785,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1786,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1787,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1788,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1789,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1790,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1791,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1792,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1793,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1794,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1795,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1796,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1797,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1798,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1799,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1800,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1801,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1802,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1803,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1804,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1805,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1806,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1807,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1808,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1809,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1810,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1811,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1812,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1813,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1814,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1815,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1816,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1817,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1818,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1819,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1820,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1821,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1822,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1823,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1824,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1825,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1826,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1827,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1828,0,0.0,"(2, 4)","(2, 4)",False,False,False,
1829,0,0.0,"(2, 4)","(2, 4)",False,False,False,
